source_entity_id,target,target_observation_status,target_event,first_payment_period,first_observed_payment_index,last_observed_payment_index,event_payment_index,terminal_zero_balance_code,terminal_payment_index,observed_horizon_months,first_reporting_period,last_reporting_period,censor_reason
F24Q10000274,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000275,0,ELIGIBLE,no_serious_event_through_12m,202403,0,14,,01,14,12,202402,202504,
F24Q10000276,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000277,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000278,0,ELIGIBLE,no_serious_event_through_12m,202403,0,17,,01,17,12,202402,202507,
F24Q10000279,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,5,,01,5,5,202402,202407,
F24Q10000280,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000281,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000282,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000283,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000284,0,ELIGIBLE,no_serious_event_through_12m,202403,0,16,,01,16,12,202402,202506,
F24Q10000285,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,1,,01,1,1,202402,202403,
F24Q10000286,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000287,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000288,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000289,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000290,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000291,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000292,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000293,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000294,0,ELIGIBLE,no_serious_event_through_12m,202403,0,12,,01,12,12,202402,202502,
F24Q10000295,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000296,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000297,0,ELIGIBLE,no_serious_event_through_12m,202403,0,20,,01,20,12,202402,202510,
F24Q10000298,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000299,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000300,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000301,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000302,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000303,0,ELIGIBLE,no_serious_event_through_12m,202403,0,24,,01,24,12,202402,202602,
F24Q10000304,,CENSORED,,202403,0,2,,96,2,2,202402,202404,non_outcome_termination_96
F24Q10000305,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000306,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000307,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000308,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000309,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000310,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000311,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000312,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000313,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000314,0,ELIGIBLE,no_serious_event_through_12m,202403,0,24,,01,24,12,202402,202602,
F24Q10000315,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000316,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000317,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,4,,01,4,4,202402,202406,
F24Q10000318,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000319,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,9,,01,9,9,202402,202411,
F24Q10000320,0,ELIGIBLE,no_serious_event_through_12m,202404,0,21,,01,21,12,202403,202512,
F24Q10000321,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,8,,01,8,8,202402,202410,
F24Q10000322,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000323,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000324,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000325,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000326,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000327,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000328,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000329,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000330,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000331,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000332,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000333,0,ELIGIBLE,no_serious_event_through_12m,202403,0,22,,01,22,12,202402,202512,
F24Q10000334,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000335,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000336,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000337,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000338,,CENSORED,,202403,0,2,,96,2,2,202402,202404,non_outcome_termination_96
F24Q10000339,0,ELIGIBLE,no_serious_event_through_12m,202403,0,12,,01,12,12,202402,202502,
F24Q10000340,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000341,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000342,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000343,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,01,25,12,202402,202603,
F24Q10000344,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000345,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000346,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000347,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000348,0,ELIGIBLE,no_serious_event_through_12m,202403,0,14,,01,14,12,202402,202504,
F24Q10000349,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000350,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000351,0,ELIGIBLE,no_serious_event_through_12m,202403,0,12,,01,12,12,202402,202502,
F24Q10000352,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000353,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000354,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000355,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000356,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000357,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000358,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000359,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,8,,01,8,8,202402,202410,
F24Q10000360,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000361,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000362,0,ELIGIBLE,no_serious_event_through_12m,202403,0,23,,01,23,12,202402,202601,
F24Q10000363,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000364,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000365,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,6,,01,6,6,202402,202408,
F24Q10000366,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000367,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000368,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000369,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000370,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,9,,01,9,9,202402,202411,
F24Q10000371,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000372,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000373,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000374,0,ELIGIBLE,no_serious_event_through_12m,202406,0,22,,,,12,202405,202603,
F24Q10000375,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000376,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000377,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000378,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000379,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000380,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000381,0,ELIGIBLE,no_serious_event_through_12m,202403,0,14,,01,14,12,202402,202504,
F24Q10000382,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000383,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000385,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,8,,01,8,8,202402,202410,
F24Q10000386,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000387,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000388,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000389,0,ELIGIBLE,no_serious_event_through_12m,202404,0,16,,01,16,12,202403,202507,
F24Q10000390,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000391,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000392,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000393,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000394,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000395,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000396,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000397,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000398,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000399,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,6,,01,6,6,202402,202408,
F24Q10000400,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000401,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000402,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000403,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000404,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000405,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000406,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000407,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000408,0,ELIGIBLE,no_serious_event_through_12m,202405,0,23,,,,12,202404,202603,
F24Q10000409,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000410,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000411,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000412,,CENSORED,,202403,0,3,,96,3,3,202402,202405,non_outcome_termination_96
F24Q10000413,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000414,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000415,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000416,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000417,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000418,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,5,,01,5,5,202402,202407,
F24Q10000419,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000420,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000421,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000422,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000423,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000424,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000425,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000426,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000427,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000428,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000429,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000430,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,1,,01,1,1,202402,202403,
F24Q10000431,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000432,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000433,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000434,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000435,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000436,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000437,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,6,,01,6,6,202402,202408,
F24Q10000438,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000439,0,ELIGIBLE,voluntary_payoff_before_12m,202402,0,11,,01,11,11,202401,202412,
F24Q10000440,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000441,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000442,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000443,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000444,0,ELIGIBLE,no_serious_event_through_12m,202403,0,16,,01,16,12,202402,202506,
F24Q10000445,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000446,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000447,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000448,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,4,,01,4,4,202402,202406,
F24Q10000449,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000450,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000451,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000452,0,ELIGIBLE,no_serious_event_through_12m,202403,0,15,,01,15,12,202402,202505,
F24Q10000453,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000454,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000455,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000456,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000457,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000458,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000459,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000460,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000462,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000463,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000464,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000465,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000466,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000467,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000468,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000469,0,ELIGIBLE,no_serious_event_through_12m,202402,0,26,,,,12,202401,202603,
F24Q10000470,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000471,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000472,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000473,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000474,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000475,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000476,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000477,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000478,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000479,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000480,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000481,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000482,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000483,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000484,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000485,0,ELIGIBLE,no_serious_event_through_12m,202403,0,13,,01,13,12,202402,202503,
F24Q10000486,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000487,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000488,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000489,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000490,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000491,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000492,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000493,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000495,0,ELIGIBLE,no_serious_event_through_12m,202403,0,14,,01,14,12,202402,202504,
F24Q10000496,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000497,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000498,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000499,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000500,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000501,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000502,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000503,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000504,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000505,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000506,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000507,0,ELIGIBLE,no_serious_event_through_12m,202404,0,17,,01,17,12,202403,202508,
F24Q10000508,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000509,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000510,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,7,,01,7,7,202402,202409,
F24Q10000511,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000512,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000513,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000514,0,ELIGIBLE,no_serious_event_through_12m,202404,0,12,,01,12,12,202403,202503,
F24Q10000515,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000516,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000517,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000518,0,ELIGIBLE,no_serious_event_through_12m,202404,0,24,,,,12,202403,202603,
F24Q10000520,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000521,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
F24Q10000522,0,ELIGIBLE,voluntary_payoff_before_12m,202403,0,10,,01,10,10,202402,202412,
F24Q10000523,0,ELIGIBLE,no_serious_event_through_12m,202403,0,25,,,,12,202402,202603,
